Year,निर्वाचित पद,जनपद,घोषित परिणाम,निर्विरोध निर्वाचित,विकास खण्‍ड,ग्राम पंचायत,आरक्षण स्थिति,विजयी प्रत्‍याशी का नाम,चुनाव चिन्‍ह,प्राप्‍त मत,प्रथम रनर अप प्रत्‍याशी का नाम,चुनाव चिन्‍ह.1,प्राप्‍त मत.1,मतों का अन्‍तर,क्षेत्र पंचायत वाडॅ,जिला पंचायत वाडॅ,क्रमांक,अभ्‍यर्थी का नाम,पिता/पति का नाम,चुनाव चिन्‍ह.2,प्राप्‍त मत.2
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,डौसनी,अन्य पि0वर्ग महिला,ऋतु,अनाज की बालियां,249,रेखा,किताब,217,32,,,5,रमलेश,सतीश कुमार,कार,150
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,डौसनी,अन्य पि0वर्ग महिला,ऋतु,अनाज की बालियां,249,रेखा,किताब,217,32,,,6,रेखा,नाथी राम,किताब,217
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,डौसनी,अन्य पि0वर्ग महिला,ऋतु,अनाज की बालियां,249,रेखा,किताब,217,32,,,7,समीना,शहजाद अली,कैमरा,101
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,डौसनी,अन्य पि0वर्ग महिला,ऋतु,अनाज की बालियां,249,रेखा,किताब,217,32,,,8,सुशीलता,तेज सिंह,कैरम बोर्ड,40
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,ढाढेकीढाणा,अनु0जाति महिला,मुनेश देवी,कार,570,कविता	देवी,अनानास,446,124,,,1,ओमकारी,कंवर पाल सिंह,अनाज की बालियां,2
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,ढाढेकीढाणा,अनु0जाति महिला,मुनेश देवी,कार,570,कविता	देवी,अनानास,446,124,,,2,कविता	देवी,राजकुमार,अनानास,446
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,ढाढेकीढाणा,अनु0जाति महिला,मुनेश देवी,कार,570,कविता	देवी,अनानास,446,124,,,3,परितोष देवी,जयपाल,आईस्‍क्रीम,379
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,ढाढेकीढाणा,अनु0जाति महिला,मुनेश देवी,कार,570,कविता	देवी,अनानास,446,124,,,4,ममता देवी,विकास,इमली,6
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,ढाढेकीढाणा,अनु0जाति महिला,मुनेश देवी,कार,570,कविता	देवी,अनानास,446,124,,,5,मुनेश देवी,विजेन्‍द्र सिंह,कार,570
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,ढाढेकीढाणा,अनु0जाति महिला,मुनेश देवी,कार,570,कविता	देवी,अनानास,446,124,,,6,सितारवती,हरपाल सिंह,किताब,16
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,भूरना,अनु0जाति महिला,सविता,कैमरा,596,प्रकाशी,आईस्‍क्रीम,367,229,,,1,अमरवती,राजकुमार,अनाज की बालियां,281
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,भूरना,अनु0जाति महिला,सविता,कैमरा,596,प्रकाशी,आईस्‍क्रीम,367,229,,,2,कस्‍तुरी,गिरवर,अनानास,55
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,भूरना,अनु0जाति महिला,सविता,कैमरा,596,प्रकाशी,आईस्‍क्रीम,367,229,,,3,प्रकाशी,किशन लाल,आईस्‍क्रीम,367
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,भूरना,अनु0जाति महिला,सविता,कैमरा,596,प्रकाशी,आईस्‍क्रीम,367,229,,,4,मिला देवी,विजय पाल,इमली,70
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,भूरना,अनु0जाति महिला,सविता,कैमरा,596,प्रकाशी,आईस्‍क्रीम,367,229,,,5,रेशमा,विरम सिंह,कार,323
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,भूरना,अनु0जाति महिला,सविता,कैमरा,596,प्रकाशी,आईस्‍क्रीम,367,229,,,6,शिक्षा देवी,अतर पाल,किताब,112
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,भूरना,अनु0जाति महिला,सविता,कैमरा,596,प्रकाशी,आईस्‍क्रीम,367,229,,,7,सविता,विजेन्‍द्र,कैमरा,596
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,भूरना,अनु0जाति महिला,सविता,कैमरा,596,प्रकाशी,आईस्‍क्रीम,367,229,,,8,सुनीता,राजेन्‍द्र,कैरम बोर्ड,75
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,भूरना,अनु0जाति महिला,सविता,कैमरा,596,प्रकाशी,आईस्‍क्रीम,367,229,,,9,सुनीता,सुशील,कोट,14
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,भूरना,अनु0जाति महिला,सविता,कैमरा,596,प्रकाशी,आईस्‍क्रीम,367,229,,,10,सोरण,कर्म सिंह,गले का हार,5
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,दाबकीकलां,अनु0जाति महिला,सुनीता,अनानास,1114,सुलोचना,आईस्‍क्रीम,1028,86,,,1,फूलकली,सतपाल,अनाज की बालियां,18
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,दाबकीकलां,अनु0जाति महिला,सुनीता,अनानास,1114,सुलोचना,आईस्‍क्रीम,1028,86,,,2,सुनीता,तेजपाल,अनानास,1114
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,दाबकीकलां,अनु0जाति महिला,सुनीता,अनानास,1114,सुलोचना,आईस्‍क्रीम,1028,86,,,3,सुलोचना,महावीर,आईस्‍क्रीम,1028
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,खेडीमुबारिकपुर,अनु0जाति महिला,निशा देवी,आईस्‍क्रीम,1125,अन्‍जू,अनानास,609,516,,,1,अमीता,मॉगे राम,अनाज की बालियां,15
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,खेडीमुबारिकपुर,अनु0जाति महिला,निशा देवी,आईस्‍क्रीम,1125,अन्‍जू,अनानास,609,516,,,2,अन्‍जू,सोहनवीर,अनानास,609
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,खेडीमुबारिकपुर,अनु0जाति महिला,निशा देवी,आईस्‍क्रीम,1125,अन्‍जू,अनानास,609,516,,,3,निशा देवी,नाथीराम,आईस्‍क्रीम,1125
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,खेडीमुबारिकपुर,अनु0जाति महिला,निशा देवी,आईस्‍क्रीम,1125,अन्‍जू,अनानास,609,516,,,4,रमेशो,कशमीरा सिंह,इमली,19
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,खेडीमुबारिकपुर,अनु0जाति महिला,निशा देवी,आईस्‍क्रीम,1125,अन्‍जू,अनानास,609,516,,,5,सुनीता देवी,आनन्‍द पाल,कार,13
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,अकौडा औरंगजेबपुर,अनु0जाति,रोशन,गले का हार,563,राजबीर सिंह,कोट,510,53,,,1,अजय कुमार,कृष्‍ण सिंह,अनाज की बालियां,55
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,अकौडा औरंगजेबपुर,अनु0जाति,रोशन,गले का हार,563,राजबीर सिंह,कोट,510,53,,,2,गेन्‍दाराम,लच्‍छी सिंह,अनानास,97
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,अकौडा औरंगजेबपुर,अनु0जाति,रोशन,गले का हार,563,राजबीर सिंह,कोट,510,53,,,3,चन्‍द्रकिरण,धर्मपाल,आईस्‍क्रीम,324
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,अकौडा औरंगजेबपुर,अनु0जाति,रोशन,गले का हार,563,राजबीर सिंह,कोट,510,53,,,4,चरण सिंह,बूंदी राम,इमली,35
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,अकौडा औरंगजेबपुर,अनु0जाति,रोशन,गले का हार,563,राजबीर सिंह,कोट,510,53,,,5,जोगेन्‍द्र,कंवर सिंह,कार,79
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,अकौडा औरंगजेबपुर,अनु0जाति,रोशन,गले का हार,563,राजबीर सिंह,कोट,510,53,,,6,धीर सिंह,रामपाल,किताब,58
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,अकौडा औरंगजेबपुर,अनु0जाति,रोशन,गले का हार,563,राजबीर सिंह,कोट,510,53,,,7,फूलमती उर्फ फूल्‍ली,रमेश,कैमरा,11
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,अकौडा औरंगजेबपुर,अनु0जाति,रोशन,गले का हार,563,राजबीर सिंह,कोट,510,53,,,8,ममता,सुशील,कैरम बोर्ड,78
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,अकौडा औरंगजेबपुर,अनु0जाति,रोशन,गले का हार,563,राजबीर सिंह,कोट,510,53,,,9,राजबीर सिंह,पहल सिंह,कोट,510
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,अकौडा औरंगजेबपुर,अनु0जाति,रोशन,गले का हार,563,राजबीर सिंह,कोट,510,53,,,10,रोशन,शिव कुमार,गले का हार,563
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,अकौडा औरंगजेबपुर,अनु0जाति,रोशन,गले का हार,563,राजबीर सिंह,कोट,510,53,,,11,लेखराज,लखमी,गेंद,19
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,अकौडा औरंगजेबपुर,अनु0जाति,रोशन,गले का हार,563,राजबीर सिंह,कोट,510,53,,,12,संजय कुमार,रूप चन्‍द,घण्‍टी,37
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,केहडा,अनु0जाति,ओमप्रकाश,अनानास,464,महिपाल,कार,316,148,,,1,अजमेर सिंह,समेरू,अनाज की बालियां,44
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,केहडा,अनु0जाति,ओमप्रकाश,अनानास,464,महिपाल,कार,316,148,,,2,ओमप्रकाश,सितारा सिंह,अनानास,464
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,केहडा,अनु0जाति,ओमप्रकाश,अनानास,464,महिपाल,कार,316,148,,,3,धर्म सिंह,नकली,आईस्‍क्रीम,142
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,केहडा,अनु0जाति,ओमप्रकाश,अनानास,464,महिपाल,कार,316,148,,,4,पाल सिंह,छित्‍तर,इमली,297
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,केहडा,अनु0जाति,ओमप्रकाश,अनानास,464,महिपाल,कार,316,148,,,5,महिपाल,केरसा,कार,316
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,केहडा,अनु0जाति,ओमप्रकाश,अनानास,464,महिपाल,कार,316,148,,,6,राजीव,हिरदय राम,किताब,7
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,केहडा,अनु0जाति,ओमप्रकाश,अनानास,464,महिपाल,कार,316,148,,,7,श्‍यामलाल,रीद सिंह,कैमरा,20
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,नगलाखिताब,अनारक्षित,हरपाल सिंह,आईस्‍क्रीम,769,नरेन्‍द्र सिंह,अनानास,449,320,,,1,इश्‍त्‍यार खॉ,इशाक खां,अनाज की बालियां,3
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,नगलाखिताब,अनारक्षित,हरपाल सिंह,आईस्‍क्रीम,769,नरेन्‍द्र सिंह,अनानास,449,320,,,2,नरेन्‍द्र सिंह,श्‍याम सिंह,अनानास,449
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,नगलाखिताब,अनारक्षित,हरपाल सिंह,आईस्‍क्रीम,769,नरेन्‍द्र सिंह,अनानास,449,320,,,3,हरपाल सिंह,दलमीरा सिंह,आईस्‍क्रीम,769
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,खडन्जाकुतुबपुर,अन्य पि0वर्ग,अमतुल,अनाज की बालियां,554,नूरइलाही,इमली,544,10,,,1,अमतुल,मुनसव अली,अनाज की बालियां,554
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,खडन्जाकुतुबपुर,अन्य पि0वर्ग,अमतुल,अनाज की बालियां,554,नूरइलाही,इमली,544,10,,,2,इस्‍लाम,शब्‍बीर,अनानास,41
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,खडन्जाकुतुबपुर,अन्य पि0वर्ग,अमतुल,अनाज की बालियां,554,नूरइलाही,इमली,544,10,,,3,तौकीद,मुनसव अली,आईस्‍क्रीम,15
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,खडन्जाकुतुबपुर,अन्य पि0वर्ग,अमतुल,अनाज की बालियां,554,नूरइलाही,इमली,544,10,,,4,नूरइलाही,नसीर अहमद,इमली,544
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,खडन्जाकुतुबपुर,अन्य पि0वर्ग,अमतुल,अनाज की बालियां,554,नूरइलाही,इमली,544,10,,,5,फुरकान,यामीन,कार,60
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,खडन्जाकुतुबपुर,अन्य पि0वर्ग,अमतुल,अनाज की बालियां,554,नूरइलाही,इमली,544,10,,,6,मुसर्रत अली,महमूद,किताब,403
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,खडन्जाकुतुबपुर,अन्य पि0वर्ग,अमतुल,अनाज की बालियां,554,नूरइलाही,इमली,544,10,,,7,यामीन,नाजर,कैमरा,22
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,खडन्जाकुतुबपुर,अन्य पि0वर्ग,अमतुल,अनाज की बालियां,554,नूरइलाही,इमली,544,10,,,8,रिफाकत,जफरा,कैरम बोर्ड,57
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,खडन्जाकुतुबपुर,अन्य पि0वर्ग,अमतुल,अनाज की बालियां,554,नूरइलाही,इमली,544,10,,,9,रूबी देवी,अजयवीर,कोट,111
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,खडन्जाकुतुबपुर,अन्य पि0वर्ग,अमतुल,अनाज की बालियां,554,नूरइलाही,इमली,544,10,,,10,शहीद,हासिम,गले का हार,363
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,खडन्जाकुतुबपुर,अन्य पि0वर्ग,अमतुल,अनाज की बालियां,554,नूरइलाही,इमली,544,10,,,11,सत्‍यपाल सिंह,आशा राम,गेंद,455
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,खेडीखुर्द,अन्य पि0वर्ग महिला,निरू देवी,अनानास,476,ताजवर,अनाज की बालियां,390,86,,,1,ताजवर,रियासत अली,अनाज की बालियां,390
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,खेडीखुर्द,अन्य पि0वर्ग महिला,निरू देवी,अनानास,476,ताजवर,अनाज की बालियां,390,86,,,2,निरू देवी,जसविन्‍दर,अनानास,476
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,खेडीखुर्द,अन्य पि0वर्ग महिला,निरू देवी,अनानास,476,ताजवर,अनाज की बालियां,390,86,,,3,नीलम देवी,महकार सिंह,आईस्‍क्रीम,187
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,खेडीखुर्द,अन्य पि0वर्ग महिला,निरू देवी,अनानास,476,ताजवर,अनाज की बालियां,390,86,,,4,पुष्‍पा,अजमेर,इमली,108
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,खेडीखुर्द,अन्य पि0वर्ग महिला,निरू देवी,अनानास,476,ताजवर,अनाज की बालियां,390,86,,,5,माया,सतीश,कार,7
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,खेडीखुर्द,अन्य पि0वर्ग महिला,निरू देवी,अनानास,476,ताजवर,अनाज की बालियां,390,86,,,6,शान्ति,रिफाकत,किताब,10
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,नैतवालासैदाबाद,अन्य पि0वर्ग महिला,पिंकी,इमली,686,प्रतिमा देवी,कार,239,447,,,1,अतरकली,धर्म सिंह,अनाज की बालियां,3
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,नैतवालासैदाबाद,अन्य पि0वर्ग महिला,पिंकी,इमली,686,प्रतिमा देवी,कार,239,447,,,2,इमराना,बासा,अनानास,11
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,नैतवालासैदाबाद,अन्य पि0वर्ग महिला,पिंकी,इमली,686,प्रतिमा देवी,कार,239,447,,,3,कमलेश,जयपाल,आईस्‍क्रीम,2
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,नैतवालासैदाबाद,अन्य पि0वर्ग महिला,पिंकी,इमली,686,प्रतिमा देवी,कार,239,447,,,4,पिंकी,राकेश,इमली,686
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,नैतवालासैदाबाद,अन्य पि0वर्ग महिला,पिंकी,इमली,686,प्रतिमा देवी,कार,239,447,,,5,प्रतिमा देवी,कर्म सिंह,कार,239
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,नैतवालासैदाबाद,अन्य पि0वर्ग महिला,पिंकी,इमली,686,प्रतिमा देवी,कार,239,447,,,6,प्रमिला,चन्‍द्रपाल सिंह,किताब,18
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,नैतवालासैदाबाद,अन्य पि0वर्ग महिला,पिंकी,इमली,686,प्रतिमा देवी,कार,239,447,,,7,बबली,उमेश,कैमरा,5
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,रायसी,अन्य पि0वर्ग महिला,सरोज,किताब,480,संगीता,कैरम बोर्ड,469,11,,,1,दीपा रानी,गजेन्‍द्र सिंह,अनाज की बालियां,406
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,रायसी,अन्य पि0वर्ग महिला,सरोज,किताब,480,संगीता,कैरम बोर्ड,469,11,,,2,आरती देवी,सोमवीर,अनानास,60
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,रायसी,अन्य पि0वर्ग महिला,सरोज,किताब,480,संगीता,कैरम बोर्ड,469,11,,,3,मन्‍जीत,अश्‍वनी कुमार,आईस्‍क्रीम,16
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,रायसी,अन्य पि0वर्ग महिला,सरोज,किताब,480,संगीता,कैरम बोर्ड,469,11,,,4,मीनू,सतीश चन्‍द्र,इमली,468
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,रायसी,अन्य पि0वर्ग महिला,सरोज,किताब,480,संगीता,कैरम बोर्ड,469,11,,,5,मूर्ति,प्रेमचन्‍द,कार,1
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,रायसी,अन्य पि0वर्ग महिला,सरोज,किताब,480,संगीता,कैरम बोर्ड,469,11,,,6,सरोज,ब्रिजेश,किताब,480
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,रायसी,अन्य पि0वर्ग महिला,सरोज,किताब,480,संगीता,कैरम बोर्ड,469,11,,,7,सलेलता,सुखवीर,कैमरा,6
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,रायसी,अन्य पि0वर्ग महिला,सरोज,किताब,480,संगीता,कैरम बोर्ड,469,11,,,8,संगीता,संजय कुमार,कैरम बोर्ड,469
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,हबीबपुरकुरडी,महिला,गीता रानी,आईस्‍क्रीम,666,बिमला देवी,कैमरा,388,278,,,1,ओमकारी,बल सिंह,अनाज की बालियां,9
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,हबीबपुरकुरडी,महिला,गीता रानी,आईस्‍क्रीम,666,बिमला देवी,कैमरा,388,278,,,2,खुर्शीदा,जरीफ,अनानास,22
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,हबीबपुरकुरडी,महिला,गीता रानी,आईस्‍क्रीम,666,बिमला देवी,कैमरा,388,278,,,3,गीता रानी,राजकुमार,आईस्‍क्रीम,666
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,हबीबपुरकुरडी,महिला,गीता रानी,आईस्‍क्रीम,666,बिमला देवी,कैमरा,388,278,,,4,जाहराखातून,मुर्सलीन,इमली,11
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,हबीबपुरकुरडी,महिला,गीता रानी,आईस्‍क्रीम,666,बिमला देवी,कैमरा,388,278,,,5,फिरदोस,नूरहसन,कार,177
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,हबीबपुरकुरडी,महिला,गीता रानी,आईस्‍क्रीम,666,बिमला देवी,कैमरा,388,278,,,6,बबीता,मुकेश,किताब,322
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,हबीबपुरकुरडी,महिला,गीता रानी,आईस्‍क्रीम,666,बिमला देवी,कैमरा,388,278,,,7,बिमला देवी,खडक सिंह,कैमरा,388
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,हबीबपुरकुरडी,महिला,गीता रानी,आईस्‍क्रीम,666,बिमला देवी,कैमरा,388,278,,,8,मकसूदी,यामीन,कैरम बोर्ड,166
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,हबीबपुरकुरडी,महिला,गीता रानी,आईस्‍क्रीम,666,बिमला देवी,कैमरा,388,278,,,9,मुन्‍नी देवी,सौराज सिंह,कोट,14
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,हबीबपुरकुरडी,महिला,गीता रानी,आईस्‍क्रीम,666,बिमला देवी,कैमरा,388,278,,,10,राजेश,ओमपाल,गले का हार,295
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,हबीबपुरकुरडी,महिला,गीता रानी,आईस्‍क्रीम,666,बिमला देवी,कैमरा,388,278,,,11,वकीला खातून,लतीफ अहमद,गेंद,97
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,हबीबपुरकुरडी,महिला,गीता रानी,आईस्‍क्रीम,666,बिमला देवी,कैमरा,388,278,,,12,शाइस्‍ता,शमशेर,घण्‍टी,310
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,दरगाहपुर,अनु0जाति,जगवीर,आईस्‍क्रीम,585,मगन कुमार,कार,207,378,,,1,इलमचन्‍द,हर्ष,अनाज की बालियां,3
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,दरगाहपुर,अनु0जाति,जगवीर,आईस्‍क्रीम,585,मगन कुमार,कार,207,378,,,2,जगपाल,छज्‍जू,अनानास,205
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,दरगाहपुर,अनु0जाति,जगवीर,आईस्‍क्रीम,585,मगन कुमार,कार,207,378,,,3,जगवीर,ओमप्रकाश,आईस्‍क्रीम,585
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,दरगाहपुर,अनु0जाति,जगवीर,आईस्‍क्रीम,585,मगन कुमार,कार,207,378,,,4,बलवन्‍त सिंह,मिन‍का सिंह,इमली,9
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,दरगाहपुर,अनु0जाति,जगवीर,आईस्‍क्रीम,585,मगन कुमार,कार,207,378,,,5,मगन कुमार,कर्ण पाल,कार,207
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,दरगाहपुर,अनु0जाति,जगवीर,आईस्‍क्रीम,585,मगन कुमार,कार,207,378,,,6,महिपाल सिंह,समेरू,किताब,173
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,दरगाहपुर,अनु0जाति,जगवीर,आईस्‍क्रीम,585,मगन कुमार,कार,207,378,,,7,मैनपाल,मन्‍शा राम,कैमरा,51
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,दरगाहपुर,अनु0जाति,जगवीर,आईस्‍क्रीम,585,मगन कुमार,कार,207,378,,,8,राधेश्‍याम,नकली राम,कैरम बोर्ड,178
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,दरगाहपुर,अनु0जाति,जगवीर,आईस्‍क्रीम,585,मगन कुमार,कार,207,378,,,9,रामनिवास,ओमप्रकाश,कोट,65
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,डूगरपुर,अन्य पि0वर्ग महिला,सुनिता देवी,इमली,500,कैलाशौ,अनानास,354,146,,,1,कमला देवी,महेन्‍द्र,अनाज की बालियां,10
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,डूगरपुर,अन्य पि0वर्ग महिला,सुनिता देवी,इमली,500,कैलाशौ,अनानास,354,146,,,2,कैलाशौ,पूरन गिरी,अनानास,354
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,डूगरपुर,अन्य पि0वर्ग महिला,सुनिता देवी,इमली,500,कैलाशौ,अनानास,354,146,,,3,पूनम देवी,अजेन्‍द्र,आईस्‍क्रीम,7
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,डूगरपुर,अन्य पि0वर्ग महिला,सुनिता देवी,इमली,500,कैलाशौ,अनानास,354,146,,,4,सुनिता देवी,विरम सिंह,इमली,500
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,डूगरपुर,अन्य पि0वर्ग महिला,सुनिता देवी,इमली,500,कैलाशौ,अनानास,354,146,,,5,संगीता देवी,पवन कुमार,कार,229
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,महाराजपुरकलां,अन्य पि0वर्ग महिला,कान्‍ता देवी,अनाज की बालियां,700,सुन्‍दरी,इमली,537,163,,,1,कान्‍ता देवी,जगपाल,अनाज की बालियां,700
2010,प्रधान (ग्राम पंचायत) ,हरिद्वार,314,1,लक्सर,महाराजपुरकलां,अन्य पि0वर्ग महिला,कान्‍ता देवी,अनाज की बालियां,700,सुन्‍दरी,इमली,537,163,,,2,पिंकी,संजय,अनानास,34
